"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 06 21:17:29 GMT 2023","Wed Sep 06 21:18:53 GMT 2023","84633","","Pesquisa no app:","","Pesquisa no app:","Buscando um contato existente @search @regressive","Buscando um contato existente @search @regressive",""
"passed","Wed Sep 06 21:15:56 GMT 2023","Wed Sep 06 21:16:48 GMT 2023","51544","","Home do App @home @regressive","","Home do App @home @regressive","Validando a Home do app","Validando a Home do app",""
"passed","Wed Sep 06 21:16:49 GMT 2023","Wed Sep 06 21:17:28 GMT 2023","39720","","Visualização de saldo @balance @regressive","","Visualização de saldo @balance @regressive","Visualização saldo no app","Visualização saldo no app",""
